date_time,file_name
2016-10-17T05:15:00.000000Z,5715.16.10.17.05.15.00.dat
2016-10-17T05:16:00.000000Z,5716.16.10.17.05.16.00.dat
2016-10-17T05:17:00.000000Z,5717.16.10.17.05.17.00.dat
2016-10-17T05:18:00.000000Z,5718.16.10.17.05.18.00.dat
2016-10-17T05:19:00.000000Z,5719.16.10.17.05.19.00.dat
2016-10-17T05:20:00.000000Z,5720.16.10.17.05.20.00.dat
2016-10-17T05:21:00.000000Z,5721.16.10.17.05.21.00.dat
2016-10-17T05:22:00.000000Z,5722.16.10.17.05.22.00.dat
2016-10-17T05:23:00.000000Z,5723.16.10.17.05.23.00.dat
2016-10-17T05:24:00.000000Z,5724.16.10.17.05.24.00.dat
2016-10-17T05:25:00.000000Z,5725.16.10.17.05.25.00.dat
2016-10-17T05:26:00.000000Z,5726.16.10.17.05.26.00.dat
2016-10-17T05:27:00.000000Z,5727.16.10.17.05.27.00.dat
2016-10-17T05:28:00.000000Z,5728.16.10.17.05.28.00.dat
2016-10-17T05:29:00.000000Z,5729.16.10.17.05.29.00.dat
2016-10-17T05:30:00.000000Z,5730.16.10.17.05.30.00.dat
2016-10-17T05:31:00.000000Z,5731.16.10.17.05.31.00.dat
2016-10-17T05:32:00.000000Z,5732.16.10.17.05.32.00.dat
2016-10-17T05:33:00.000000Z,5733.16.10.17.05.33.00.dat
2016-10-17T05:34:00.000000Z,5734.16.10.17.05.34.00.dat
2016-10-17T05:35:00.000000Z,5735.16.10.17.05.35.00.dat
2016-10-17T05:36:00.000000Z,5736.16.10.17.05.36.00.dat
2016-10-17T05:37:00.000000Z,5737.16.10.17.05.37.00.dat
2016-10-17T05:38:00.000000Z,5738.16.10.17.05.38.00.dat
2016-10-17T05:39:00.000000Z,5739.16.10.17.05.39.00.dat
2016-10-17T05:40:00.000000Z,5740.16.10.17.05.40.00.dat
2016-10-17T05:41:00.000000Z,5741.16.10.17.05.41.00.dat
2016-10-17T05:42:00.000000Z,5742.16.10.17.05.42.00.dat
2016-10-17T05:43:00.000000Z,5743.16.10.17.05.43.00.dat
2016-10-17T05:44:00.000000Z,5744.16.10.17.05.44.00.dat
2016-10-17T05:45:00.000000Z,5745.16.10.17.05.45.00.dat
2016-10-17T05:46:00.000000Z,5746.16.10.17.05.46.00.dat
2016-10-17T05:47:00.000000Z,5747.16.10.17.05.47.00.dat
2016-10-17T05:48:00.000000Z,5748.16.10.17.05.48.00.dat
2016-10-17T05:49:00.000000Z,5749.16.10.17.05.49.00.dat
2016-10-17T05:50:00.000000Z,5750.16.10.17.05.50.00.dat
2016-10-17T05:51:00.000000Z,5751.16.10.17.05.51.00.dat
2016-10-17T05:52:00.000000Z,5752.16.10.17.05.52.00.dat
2016-10-17T05:53:00.000000Z,5753.16.10.17.05.53.00.dat
2016-10-17T05:54:00.000000Z,5754.16.10.17.05.54.00.dat
2016-10-17T05:55:00.000000Z,5755.16.10.17.05.55.00.dat
2016-10-17T05:56:00.000000Z,5756.16.10.17.05.56.00.dat
2016-10-17T05:57:00.000000Z,5757.16.10.17.05.57.00.dat
2016-10-17T05:58:00.000000Z,5758.16.10.17.05.58.00.dat
2016-10-17T05:59:00.000000Z,5759.16.10.17.05.59.00.dat
2016-10-17T06:00:00.000000Z,5760.16.10.17.06.00.00.dat
2016-10-17T06:01:00.000000Z,5761.16.10.17.06.01.00.dat
2016-10-17T06:02:00.000000Z,5762.16.10.17.06.02.00.dat
2016-10-17T06:03:00.000000Z,5763.16.10.17.06.03.00.dat
2016-10-17T06:04:00.000000Z,5764.16.10.17.06.04.00.dat
2016-10-17T06:05:00.000000Z,5765.16.10.17.06.05.00.dat
2016-10-17T06:06:00.000000Z,5766.16.10.17.06.06.00.dat
2016-10-17T06:07:00.000000Z,5767.16.10.17.06.07.00.dat
2016-10-17T06:08:00.000000Z,5768.16.10.17.06.08.00.dat
2016-10-17T06:09:00.000000Z,5769.16.10.17.06.09.00.dat
2016-10-17T06:10:00.000000Z,5770.16.10.17.06.10.00.dat
2016-10-17T06:11:00.000000Z,5771.16.10.17.06.11.00.dat
2016-10-17T06:12:00.000000Z,5772.16.10.17.06.12.00.dat
2016-10-17T06:13:00.000000Z,5773.16.10.17.06.13.00.dat
2016-10-17T06:14:00.000000Z,5774.16.10.17.06.14.00.dat
2016-10-17T06:15:00.000000Z,5775.16.10.17.06.15.00.dat
2016-10-17T06:16:00.000000Z,5776.16.10.17.06.16.00.dat
2016-10-17T06:17:00.000000Z,5777.16.10.17.06.17.00.dat
2016-10-17T06:18:00.000000Z,5778.16.10.17.06.18.00.dat
2016-10-17T06:19:00.000000Z,5779.16.10.17.06.19.00.dat
2016-10-17T06:20:00.000000Z,5780.16.10.17.06.20.00.dat
2016-10-17T06:21:00.000000Z,5781.16.10.17.06.21.00.dat
2016-10-17T06:22:00.000000Z,5782.16.10.17.06.22.00.dat
2016-10-17T06:23:00.000000Z,5783.16.10.17.06.23.00.dat
2016-10-17T06:24:00.000000Z,5784.16.10.17.06.24.00.dat
2016-10-17T06:25:00.000000Z,5785.16.10.17.06.25.00.dat
2016-10-17T06:26:00.000000Z,5786.16.10.17.06.26.00.dat
2016-10-17T06:27:00.000000Z,5787.16.10.17.06.27.00.dat
2016-10-17T06:28:00.000000Z,5788.16.10.17.06.28.00.dat
2016-10-17T06:29:00.000000Z,5789.16.10.17.06.29.00.dat
2016-10-17T06:30:00.000000Z,5790.16.10.17.06.30.00.dat
2016-10-17T06:31:00.000000Z,5791.16.10.17.06.31.00.dat
2016-10-17T06:32:00.000000Z,5792.16.10.17.06.32.00.dat
2016-10-17T06:33:00.000000Z,5793.16.10.17.06.33.00.dat
2016-10-17T06:34:00.000000Z,5794.16.10.17.06.34.00.dat
2016-10-17T06:35:00.000000Z,5795.16.10.17.06.35.00.dat
2016-10-17T06:36:00.000000Z,5796.16.10.17.06.36.00.dat
2016-10-17T06:37:00.000000Z,5797.16.10.17.06.37.00.dat
2016-10-17T06:38:00.000000Z,5798.16.10.17.06.38.00.dat
2016-10-17T06:39:00.000000Z,5799.16.10.17.06.39.00.dat
2016-10-17T06:40:00.000000Z,5800.16.10.17.06.40.00.dat
2016-10-17T06:41:00.000000Z,5801.16.10.17.06.41.00.dat
2016-10-17T06:42:00.000000Z,5802.16.10.17.06.42.00.dat
2016-10-17T06:43:00.000000Z,5803.16.10.17.06.43.00.dat
2016-10-17T06:44:00.000000Z,5804.16.10.17.06.44.00.dat
2016-10-17T06:45:00.000000Z,5805.16.10.17.06.45.00.dat
2016-10-17T06:46:00.000000Z,5806.16.10.17.06.46.00.dat
2016-10-17T06:47:00.000000Z,5807.16.10.17.06.47.00.dat
2016-10-17T06:48:00.000000Z,5808.16.10.17.06.48.00.dat
2016-10-17T06:49:00.000000Z,5809.16.10.17.06.49.00.dat
2016-10-17T06:50:00.000000Z,5810.16.10.17.06.50.00.dat
2016-10-17T06:51:00.000000Z,5811.16.10.17.06.51.00.dat
2016-10-17T06:52:00.000000Z,5812.16.10.17.06.52.00.dat
2016-10-17T06:53:00.000000Z,5813.16.10.17.06.53.00.dat
2016-10-17T06:54:00.000000Z,5814.16.10.17.06.54.00.dat
2016-10-17T06:55:00.000000Z,5815.16.10.17.06.55.00.dat
2016-10-17T06:56:00.000000Z,5816.16.10.17.06.56.00.dat
2016-10-17T06:57:00.000000Z,5817.16.10.17.06.57.00.dat
2016-10-17T06:58:00.000000Z,5818.16.10.17.06.58.00.dat
2016-10-17T06:59:00.000000Z,5819.16.10.17.06.59.00.dat
2016-10-17T07:00:00.000000Z,5820.16.10.17.07.00.00.dat
2016-10-17T07:01:00.000000Z,5821.16.10.17.07.01.00.dat
2016-10-17T07:02:00.000000Z,5822.16.10.17.07.02.00.dat
2016-10-17T07:03:00.000000Z,5823.16.10.17.07.03.00.dat
2016-10-17T07:04:00.000000Z,5824.16.10.17.07.04.00.dat
2016-10-17T07:05:00.000000Z,5825.16.10.17.07.05.00.dat
2016-10-17T07:06:00.000000Z,5826.16.10.17.07.06.00.dat
2016-10-17T07:07:00.000000Z,5827.16.10.17.07.07.00.dat
2016-10-17T07:08:00.000000Z,5828.16.10.17.07.08.00.dat
2016-10-17T07:09:00.000000Z,5829.16.10.17.07.09.00.dat
2016-10-17T07:10:00.000000Z,5830.16.10.17.07.10.00.dat
2016-10-17T07:11:00.000000Z,5831.16.10.17.07.11.00.dat
2016-10-17T07:12:00.000000Z,5832.16.10.17.07.12.00.dat
2016-10-17T07:13:00.000000Z,5833.16.10.17.07.13.00.dat
2016-10-17T07:14:00.000000Z,5834.16.10.17.07.14.00.dat
2016-10-17T07:15:00.000000Z,5835.16.10.17.07.15.00.dat
2016-10-17T07:16:00.000000Z,5836.16.10.17.07.16.00.dat
2016-10-17T07:17:00.000000Z,5837.16.10.17.07.17.00.dat
2016-10-17T07:18:00.000000Z,5838.16.10.17.07.18.00.dat
2016-10-17T07:19:00.000000Z,5839.16.10.17.07.19.00.dat
2016-10-17T07:20:00.000000Z,5840.16.10.17.07.20.00.dat
2016-10-17T07:21:00.000000Z,5841.16.10.17.07.21.00.dat
2016-10-17T07:22:00.000000Z,5842.16.10.17.07.22.00.dat
2016-10-17T07:23:00.000000Z,5843.16.10.17.07.23.00.dat
2016-10-17T07:24:00.000000Z,5844.16.10.17.07.24.00.dat
2016-10-17T07:25:00.000000Z,5845.16.10.17.07.25.00.dat
2016-10-17T07:26:00.000000Z,5846.16.10.17.07.26.00.dat
2016-10-17T07:27:00.000000Z,5847.16.10.17.07.27.00.dat
2016-10-17T07:28:00.000000Z,5848.16.10.17.07.28.00.dat
2016-10-17T07:29:00.000000Z,5849.16.10.17.07.29.00.dat
2016-10-17T07:30:00.000000Z,5850.16.10.17.07.30.00.dat
2016-10-17T07:31:00.000000Z,5851.16.10.17.07.31.00.dat
2016-10-17T07:32:00.000000Z,5852.16.10.17.07.32.00.dat
2016-10-17T07:33:00.000000Z,5853.16.10.17.07.33.00.dat
2016-10-17T07:34:00.000000Z,5854.16.10.17.07.34.00.dat
2016-10-17T07:35:00.000000Z,5855.16.10.17.07.35.00.dat
2016-10-17T07:36:00.000000Z,5856.16.10.17.07.36.00.dat
2016-10-17T07:37:00.000000Z,5857.16.10.17.07.37.00.dat
2016-10-17T07:38:00.000000Z,5858.16.10.17.07.38.00.dat
2016-10-17T07:39:00.000000Z,5859.16.10.17.07.39.00.dat
2016-10-17T07:40:00.000000Z,5860.16.10.17.07.40.00.dat
2016-10-17T07:41:00.000000Z,5861.16.10.17.07.41.00.dat
2016-10-17T07:42:00.000000Z,5862.16.10.17.07.42.00.dat
2016-10-17T07:43:00.000000Z,5863.16.10.17.07.43.00.dat
2016-10-17T07:44:00.000000Z,5864.16.10.17.07.44.00.dat
2016-10-17T07:45:00.000000Z,5865.16.10.17.07.45.00.dat
2016-10-17T07:46:00.000000Z,5866.16.10.17.07.46.00.dat
2016-10-17T07:47:00.000000Z,5867.16.10.17.07.47.00.dat
2016-10-17T07:48:00.000000Z,5868.16.10.17.07.48.00.dat
2016-10-17T07:49:00.000000Z,5869.16.10.17.07.49.00.dat
2016-10-17T07:50:00.000000Z,5870.16.10.17.07.50.00.dat
2016-10-17T07:51:00.000000Z,5871.16.10.17.07.51.00.dat
2016-10-17T07:52:00.000000Z,5872.16.10.17.07.52.00.dat
2016-10-17T07:53:00.000000Z,5873.16.10.17.07.53.00.dat
2016-10-17T07:54:00.000000Z,5874.16.10.17.07.54.00.dat
2016-10-17T07:55:00.000000Z,5875.16.10.17.07.55.00.dat
2016-10-17T07:56:00.000000Z,5876.16.10.17.07.56.00.dat
2016-10-17T07:57:00.000000Z,5877.16.10.17.07.57.00.dat
2016-10-17T07:58:00.000000Z,5878.16.10.17.07.58.00.dat
2016-10-17T07:59:00.000000Z,5879.16.10.17.07.59.00.dat
2016-10-17T08:00:00.000000Z,5880.16.10.17.08.00.00.dat
2016-10-17T08:01:00.000000Z,5881.16.10.17.08.01.00.dat
2016-10-17T08:02:00.000000Z,5882.16.10.17.08.02.00.dat
2016-10-17T08:03:00.000000Z,5883.16.10.17.08.03.00.dat
2016-10-17T08:04:00.000000Z,5884.16.10.17.08.04.00.dat
2016-10-17T08:05:00.000000Z,5885.16.10.17.08.05.00.dat
2016-10-17T08:06:00.000000Z,5886.16.10.17.08.06.00.dat
2016-10-17T08:07:00.000000Z,5887.16.10.17.08.07.00.dat
2016-10-17T08:08:00.000000Z,5888.16.10.17.08.08.00.dat
2016-10-17T08:09:00.000000Z,5889.16.10.17.08.09.00.dat
2016-10-17T08:10:00.000000Z,5890.16.10.17.08.10.00.dat
2016-10-17T08:11:00.000000Z,5891.16.10.17.08.11.00.dat
2016-10-17T08:12:00.000000Z,5892.16.10.17.08.12.00.dat
2016-10-17T08:13:00.000000Z,5893.16.10.17.08.13.00.dat
2016-10-17T08:14:00.000000Z,5894.16.10.17.08.14.00.dat
2016-10-17T08:15:00.000000Z,5895.16.10.17.08.15.00.dat
2016-10-17T08:16:00.000000Z,5896.16.10.17.08.16.00.dat
2016-10-17T08:17:00.000000Z,5897.16.10.17.08.17.00.dat
2016-10-17T08:18:00.000000Z,5898.16.10.17.08.18.00.dat
2016-10-17T08:19:00.000000Z,5899.16.10.17.08.19.00.dat
2016-10-17T08:20:00.000000Z,5900.16.10.17.08.20.00.dat
2016-10-17T08:21:00.000000Z,5901.16.10.17.08.21.00.dat
2016-10-17T08:22:00.000000Z,5902.16.10.17.08.22.00.dat
2016-10-17T08:23:00.000000Z,5903.16.10.17.08.23.00.dat
2016-10-17T08:24:00.000000Z,5904.16.10.17.08.24.00.dat
2016-10-17T08:25:00.000000Z,5905.16.10.17.08.25.00.dat
2016-10-17T08:26:00.000000Z,5906.16.10.17.08.26.00.dat
2016-10-17T08:27:00.000000Z,5907.16.10.17.08.27.00.dat
2016-10-17T08:28:00.000000Z,5908.16.10.17.08.28.00.dat
2016-10-17T08:29:00.000000Z,5909.16.10.17.08.29.00.dat
2016-10-17T08:30:00.000000Z,5910.16.10.17.08.30.00.dat
2016-10-17T08:31:00.000000Z,5911.16.10.17.08.31.00.dat
2016-10-17T08:32:00.000000Z,5912.16.10.17.08.32.00.dat
2016-10-17T08:33:00.000000Z,5913.16.10.17.08.33.00.dat
2016-10-17T08:34:00.000000Z,5914.16.10.17.08.34.00.dat
2016-10-17T08:35:00.000000Z,5915.16.10.17.08.35.00.dat
2016-10-17T08:36:00.000000Z,5916.16.10.17.08.36.00.dat
2016-10-17T08:37:00.000000Z,5917.16.10.17.08.37.00.dat
2016-10-17T08:38:00.000000Z,5918.16.10.17.08.38.00.dat
2016-10-17T08:39:00.000000Z,5919.16.10.17.08.39.00.dat
2016-10-17T08:40:00.000000Z,5920.16.10.17.08.40.00.dat
2016-10-17T08:41:00.000000Z,5921.16.10.17.08.41.00.dat
2016-10-17T08:42:00.000000Z,5922.16.10.17.08.42.00.dat
2016-10-17T08:43:00.000000Z,5923.16.10.17.08.43.00.dat
2016-10-17T08:44:00.000000Z,5924.16.10.17.08.44.00.dat
2016-10-17T08:45:00.000000Z,5925.16.10.17.08.45.00.dat
2016-10-17T08:46:00.000000Z,5926.16.10.17.08.46.00.dat
2016-10-17T08:47:00.000000Z,5927.16.10.17.08.47.00.dat
2016-10-17T08:48:00.000000Z,5928.16.10.17.08.48.00.dat
2016-10-17T08:49:00.000000Z,5929.16.10.17.08.49.00.dat
2016-10-17T08:50:00.000000Z,5930.16.10.17.08.50.00.dat
2016-10-17T08:51:00.000000Z,5931.16.10.17.08.51.00.dat
2016-10-17T08:52:00.000000Z,5932.16.10.17.08.52.00.dat
2016-10-17T08:53:00.000000Z,5933.16.10.17.08.53.00.dat
2016-10-17T08:54:00.000000Z,5934.16.10.17.08.54.00.dat
2016-10-17T08:55:00.000000Z,5935.16.10.17.08.55.00.dat
2016-10-17T08:56:00.000000Z,5936.16.10.17.08.56.00.dat
2016-10-17T08:57:00.000000Z,5937.16.10.17.08.57.00.dat
2016-10-17T08:58:00.000000Z,5938.16.10.17.08.58.00.dat
2016-10-17T08:59:00.000000Z,5939.16.10.17.08.59.00.dat
2016-10-17T09:00:00.000000Z,5940.16.10.17.09.00.00.dat
2016-10-17T09:01:00.000000Z,5941.16.10.17.09.01.00.dat
2016-10-17T09:02:00.000000Z,5942.16.10.17.09.02.00.dat
2016-10-17T09:03:00.000000Z,5943.16.10.17.09.03.00.dat
2016-10-17T09:04:00.000000Z,5944.16.10.17.09.04.00.dat
2016-10-17T09:05:00.000000Z,5945.16.10.17.09.05.00.dat
2016-10-17T09:06:00.000000Z,5946.16.10.17.09.06.00.dat
2016-10-17T09:07:00.000000Z,5947.16.10.17.09.07.00.dat
2016-10-17T09:08:00.000000Z,5948.16.10.17.09.08.00.dat
2016-10-17T09:09:00.000000Z,5949.16.10.17.09.09.00.dat
2016-10-17T09:10:00.000000Z,5950.16.10.17.09.10.00.dat
2016-10-17T09:11:00.000000Z,5951.16.10.17.09.11.00.dat
2016-10-17T09:12:00.000000Z,5952.16.10.17.09.12.00.dat
2016-10-17T09:13:00.000000Z,5953.16.10.17.09.13.00.dat
2016-10-17T09:14:00.000000Z,5954.16.10.17.09.14.00.dat
2016-10-17T09:15:00.000000Z,5955.16.10.17.09.15.00.dat
2016-10-17T09:16:00.000000Z,5956.16.10.17.09.16.00.dat
2016-10-17T09:17:00.000000Z,5957.16.10.17.09.17.00.dat
2016-10-17T09:18:00.000000Z,5958.16.10.17.09.18.00.dat
2016-10-17T09:19:00.000000Z,5959.16.10.17.09.19.00.dat
2016-10-17T09:20:00.000000Z,5960.16.10.17.09.20.00.dat
2016-10-17T09:21:00.000000Z,5961.16.10.17.09.21.00.dat
2016-10-17T09:22:00.000000Z,5962.16.10.17.09.22.00.dat
2016-10-17T09:23:00.000000Z,5963.16.10.17.09.23.00.dat
2016-10-17T09:24:00.000000Z,5964.16.10.17.09.24.00.dat
2016-10-17T09:25:00.000000Z,5965.16.10.17.09.25.00.dat
2016-10-17T09:26:00.000000Z,5966.16.10.17.09.26.00.dat
2016-10-17T09:27:00.000000Z,5967.16.10.17.09.27.00.dat
2016-10-17T09:28:00.000000Z,5968.16.10.17.09.28.00.dat
2016-10-17T09:29:00.000000Z,5969.16.10.17.09.29.00.dat
2016-10-17T09:30:00.000000Z,5970.16.10.17.09.30.00.dat
2016-10-17T09:31:00.000000Z,5971.16.10.17.09.31.00.dat
2016-10-17T09:32:00.000000Z,5972.16.10.17.09.32.00.dat
2016-10-17T09:33:00.000000Z,5973.16.10.17.09.33.00.dat
2016-10-17T09:34:00.000000Z,5974.16.10.17.09.34.00.dat
2016-10-17T09:35:00.000000Z,5975.16.10.17.09.35.00.dat
2016-10-17T09:36:00.000000Z,5976.16.10.17.09.36.00.dat
2016-10-17T09:37:00.000000Z,5977.16.10.17.09.37.00.dat
2016-10-17T09:38:00.000000Z,5978.16.10.17.09.38.00.dat
2016-10-17T09:39:00.000000Z,5979.16.10.17.09.39.00.dat
2016-10-17T09:40:00.000000Z,5980.16.10.17.09.40.00.dat
2016-10-17T09:41:00.000000Z,5981.16.10.17.09.41.00.dat
2016-10-17T09:42:00.000000Z,5982.16.10.17.09.42.00.dat
2016-10-17T09:43:00.000000Z,5983.16.10.17.09.43.00.dat
2016-10-17T09:44:00.000000Z,5984.16.10.17.09.44.00.dat
2016-10-17T09:45:00.000000Z,5985.16.10.17.09.45.00.dat
2016-10-17T09:46:00.000000Z,5986.16.10.17.09.46.00.dat
2016-10-17T09:47:00.000000Z,5987.16.10.17.09.47.00.dat
2016-10-17T09:48:00.000000Z,5988.16.10.17.09.48.00.dat
2016-10-17T09:49:00.000000Z,5989.16.10.17.09.49.00.dat
2016-10-17T09:50:00.000000Z,5990.16.10.17.09.50.00.dat
2016-10-17T09:51:00.000000Z,5991.16.10.17.09.51.00.dat
2016-10-17T09:52:00.000000Z,5992.16.10.17.09.52.00.dat
2016-10-17T09:53:00.000000Z,5993.16.10.17.09.53.00.dat
2016-10-17T09:54:00.000000Z,5994.16.10.17.09.54.00.dat
2016-10-17T09:55:00.000000Z,5995.16.10.17.09.55.00.dat
2016-10-17T09:56:00.000000Z,5996.16.10.17.09.56.00.dat
2016-10-17T09:57:00.000000Z,5997.16.10.17.09.57.00.dat
2016-10-17T09:58:00.000000Z,5998.16.10.17.09.58.00.dat
2016-10-17T09:59:00.000000Z,5999.16.10.17.09.59.00.dat
2016-10-17T10:00:00.000000Z,6000.16.10.17.10.00.00.dat
2016-10-17T10:01:00.000000Z,6001.16.10.17.10.01.00.dat
2016-10-17T10:02:00.000000Z,6002.16.10.17.10.02.00.dat
2016-10-17T10:03:00.000000Z,6003.16.10.17.10.03.00.dat
2016-10-17T10:04:00.000000Z,6004.16.10.17.10.04.00.dat
2016-10-17T10:05:00.000000Z,6005.16.10.17.10.05.00.dat
2016-10-17T10:06:00.000000Z,6006.16.10.17.10.06.00.dat
2016-10-17T10:07:00.000000Z,6007.16.10.17.10.07.00.dat
2016-10-17T10:08:00.000000Z,6008.16.10.17.10.08.00.dat
2016-10-17T10:09:00.000000Z,6009.16.10.17.10.09.00.dat
2016-10-17T10:10:00.000000Z,6010.16.10.17.10.10.00.dat
2016-10-17T10:11:00.000000Z,6011.16.10.17.10.11.00.dat
2016-10-17T10:12:00.000000Z,6012.16.10.17.10.12.00.dat
2016-10-17T10:13:00.000000Z,6013.16.10.17.10.13.00.dat
2016-10-17T10:14:00.000000Z,6014.16.10.17.10.14.00.dat
2016-10-17T10:15:00.000000Z,6015.16.10.17.10.15.00.dat
2016-10-17T10:16:00.000000Z,6016.16.10.17.10.16.00.dat
2016-10-17T10:17:00.000000Z,6017.16.10.17.10.17.00.dat
2016-10-17T10:18:00.000000Z,6018.16.10.17.10.18.00.dat
2016-10-17T10:19:00.000000Z,6019.16.10.17.10.19.00.dat
2016-10-17T10:20:00.000000Z,6020.16.10.17.10.20.00.dat
2016-10-17T10:21:00.000000Z,6021.16.10.17.10.21.00.dat
2016-10-17T10:22:00.000000Z,6022.16.10.17.10.22.00.dat
2016-10-17T10:23:00.000000Z,6023.16.10.17.10.23.00.dat
2016-10-17T10:24:00.000000Z,6024.16.10.17.10.24.00.dat
2016-10-17T10:25:00.000000Z,6025.16.10.17.10.25.00.dat
2016-10-17T10:26:00.000000Z,6026.16.10.17.10.26.00.dat
2016-10-17T10:27:00.000000Z,6027.16.10.17.10.27.00.dat
2016-10-17T10:28:00.000000Z,6028.16.10.17.10.28.00.dat
2016-10-17T10:29:00.000000Z,6029.16.10.17.10.29.00.dat
2016-10-17T10:30:00.000000Z,6030.16.10.17.10.30.00.dat
2016-10-17T10:31:00.000000Z,6031.16.10.17.10.31.00.dat
2016-10-17T10:32:00.000000Z,6032.16.10.17.10.32.00.dat
2016-10-17T10:33:00.000000Z,6033.16.10.17.10.33.00.dat
2016-10-17T10:34:00.000000Z,6034.16.10.17.10.34.00.dat
2016-10-17T10:35:00.000000Z,6035.16.10.17.10.35.00.dat
2016-10-17T10:36:00.000000Z,6036.16.10.17.10.36.00.dat
2016-10-17T10:37:00.000000Z,6037.16.10.17.10.37.00.dat
2016-10-17T10:38:00.000000Z,6038.16.10.17.10.38.00.dat
2016-10-17T10:39:00.000000Z,6039.16.10.17.10.39.00.dat
2016-10-17T10:40:00.000000Z,6040.16.10.17.10.40.00.dat
2016-10-17T10:41:00.000000Z,6041.16.10.17.10.41.00.dat
2016-10-17T10:42:00.000000Z,6042.16.10.17.10.42.00.dat
2016-10-17T10:43:00.000000Z,6043.16.10.17.10.43.00.dat
2016-10-17T10:44:00.000000Z,6044.16.10.17.10.44.00.dat
2016-10-17T10:45:00.000000Z,6045.16.10.17.10.45.00.dat
2016-10-17T10:46:00.000000Z,6046.16.10.17.10.46.00.dat
2016-10-17T10:47:00.000000Z,6047.16.10.17.10.47.00.dat
2016-10-17T10:48:00.000000Z,6048.16.10.17.10.48.00.dat
2016-10-17T10:49:00.000000Z,6049.16.10.17.10.49.00.dat
2016-10-17T10:50:00.000000Z,6050.16.10.17.10.50.00.dat
2016-10-17T10:51:00.000000Z,6051.16.10.17.10.51.00.dat
2016-10-17T10:52:00.000000Z,6052.16.10.17.10.52.00.dat
2016-10-17T10:53:00.000000Z,6053.16.10.17.10.53.00.dat
2016-10-17T10:54:00.000000Z,6054.16.10.17.10.54.00.dat
2016-10-17T10:55:00.000000Z,6055.16.10.17.10.55.00.dat
2016-10-17T10:56:00.000000Z,6056.16.10.17.10.56.00.dat
2016-10-17T10:57:00.000000Z,6057.16.10.17.10.57.00.dat
2016-10-17T10:58:00.000000Z,6058.16.10.17.10.58.00.dat
2016-10-17T10:59:00.000000Z,6059.16.10.17.10.59.00.dat
2016-10-17T11:00:00.000000Z,6060.16.10.17.11.00.00.dat
2016-10-17T11:01:00.000000Z,6061.16.10.17.11.01.00.dat
2016-10-17T11:02:00.000000Z,6062.16.10.17.11.02.00.dat
2016-10-17T11:03:00.000000Z,6063.16.10.17.11.03.00.dat
2016-10-17T11:04:00.000000Z,6064.16.10.17.11.04.00.dat
2016-10-17T11:05:00.000000Z,6065.16.10.17.11.05.00.dat
2016-10-17T11:06:00.000000Z,6066.16.10.17.11.06.00.dat
2016-10-17T11:07:00.000000Z,6067.16.10.17.11.07.00.dat
2016-10-17T11:08:00.000000Z,6068.16.10.17.11.08.00.dat
2016-10-17T11:09:00.000000Z,6069.16.10.17.11.09.00.dat
2016-10-17T11:10:00.000000Z,6070.16.10.17.11.10.00.dat
2016-10-17T11:11:00.000000Z,6071.16.10.17.11.11.00.dat
2016-10-17T11:12:00.000000Z,6072.16.10.17.11.12.00.dat
2016-10-17T11:13:00.000000Z,6073.16.10.17.11.13.00.dat
2016-10-17T11:14:00.000000Z,6074.16.10.17.11.14.00.dat
2016-10-17T11:15:00.000000Z,6075.16.10.17.11.15.00.dat
2016-10-17T11:16:00.000000Z,6076.16.10.17.11.16.00.dat
2016-10-17T11:17:00.000000Z,6077.16.10.17.11.17.00.dat
2016-10-17T11:18:00.000000Z,6078.16.10.17.11.18.00.dat
2016-10-17T11:19:00.000000Z,6079.16.10.17.11.19.00.dat
2016-10-17T11:20:00.000000Z,6080.16.10.17.11.20.00.dat
2016-10-17T11:21:00.000000Z,6081.16.10.17.11.21.00.dat
2016-10-17T11:22:00.000000Z,6082.16.10.17.11.22.00.dat
2016-10-17T11:23:00.000000Z,6083.16.10.17.11.23.00.dat
2016-10-17T11:24:00.000000Z,6084.16.10.17.11.24.00.dat
2016-10-17T11:25:00.000000Z,6085.16.10.17.11.25.00.dat
2016-10-17T11:26:00.000000Z,6086.16.10.17.11.26.00.dat
2016-10-17T11:27:00.000000Z,6087.16.10.17.11.27.00.dat
2016-10-17T11:28:00.000000Z,6088.16.10.17.11.28.00.dat
2016-10-17T11:29:00.000000Z,6089.16.10.17.11.29.00.dat
2016-10-17T11:30:00.000000Z,6090.16.10.17.11.30.00.dat
2016-10-17T11:31:00.000000Z,6091.16.10.17.11.31.00.dat
2016-10-17T11:32:00.000000Z,6092.16.10.17.11.32.00.dat
2016-10-17T11:33:00.000000Z,6093.16.10.17.11.33.00.dat
2016-10-17T11:34:00.000000Z,6094.16.10.17.11.34.00.dat
2016-10-17T11:35:00.000000Z,6095.16.10.17.11.35.00.dat
2016-10-17T11:36:00.000000Z,6096.16.10.17.11.36.00.dat
2016-10-17T11:37:00.000000Z,6097.16.10.17.11.37.00.dat
2016-10-17T11:38:00.000000Z,6098.16.10.17.11.38.00.dat
2016-10-17T11:39:00.000000Z,6099.16.10.17.11.39.00.dat
2016-10-17T11:40:00.000000Z,6100.16.10.17.11.40.00.dat
2016-10-17T11:41:00.000000Z,6101.16.10.17.11.41.00.dat
2016-10-17T11:42:00.000000Z,6102.16.10.17.11.42.00.dat
